Temperature 1 (K),Temperature 2 (K),Temperature 3 (K),Uncertainty (K),Time (s)
301.15,310.9,313.9,2.25,2245
301.65,310.65,314.15,2.25,2246
301.4,310.65,313.65,2.25,2247
300.9,310.65,313.15,2.25,2248
300.9,310.4,314.15,2.25,2249
301.15,310.4,313.9,2.25,2250
300.9,310.65,313.9,2.25,2251
302.15,310.65,313.65,2.25,2252
301.15,310.9,313.65,2.25,2253
300.9,310.65,313.9,2.25,2254
300.4,310.65,314.15,2.25,2255
300.9,310.65,314.15,2.25,2256
301.15,310.15,313.65,2.25,2257
301.4,310.4,313.9,2.25,2258
300.9,310.9,313.9,2.25,2259
300.9,310.65,313.65,2.25,2260
300.9,310.65,313.9,2.25,2261
301.15,310.65,313.9,2.25,2262
301.15,309.9,313.9,2.25,2263
301.4,310.65,313.65,2.25,2264
301.15,310.15,313.9,2.25,2265
301.4,310.4,313.9,2.25,2266
301.15,310.65,313.9,2.25,2267
301.15,310.15,313.65,2.25,2268
301.4,310.4,313.9,2.25,2269
300.65,310.15,313.9,2.25,2270
300.4,310.4,313.65,2.25,2271
301.4,310.4,313.9,2.25,2272
300.65,310.65,313.65,2.25,2273
300.65,310.15,313.9,2.25,2274
300.9,310.65,313.9,2.25,2275
301.15,310.65,313.65,2.25,2276
301.15,310.65,313.9,2.25,2277
300.9,310.4,313.4,2.25,2278
300.9,310.4,313.9,2.25,2279
300.65,310.4,313.15,2.25,2280
301.15,310.15,313.4,2.25,2281
301.9,310.65,313.9,2.25,2282
301.65,310.15,313.65,2.25,2283
301.9,310.65,313.9,2.25,2284
301.9,310.65,313.65,2.25,2285
301.4,310.4,313.65,2.25,2286
301.15,310.65,313.15,2.25,2287
300.9,310.4,313.4,2.25,2288
300.65,310.9,313.65,2.25,2289
300.15,310.65,313.15,2.25,2290
300.9,310.4,313.65,2.25,2291
300.4,310.4,313.65,2.25,2292
299.65,310.4,313.65,2.25,2293
300.65,309.65,313.4,2.25,2294
300.65,310.15,313.4,2.25,2295
299.9,310.15,313.4,2.25,2296
300.4,310.4,313.4,2.25,2297
300.15,310.15,313.4,2.25,2298
300.4,310.15,313.65,2.25,2299
300.9,309.9,313.4,2.25,2300
300.9,310.4,313.4,2.25,2301
300.65,310.4,313.15,2.25,2302
301.15,310.4,313.15,2.25,2303
301.65,310.65,313.65,2.25,2304
301.15,310.4,313.4,2.25,2305
301.15,309.9,313.4,2.25,2306
301.65,310.4,313.4,2.25,2307
301.15,310.15,313.4,2.25,2308
300.9,310.4,313.4,2.25,2309
301.15,310.15,313.65,2.25,2310
300.4,310.15,313.15,2.25,2311
300.4,310.15,312.9,2.25,2312
300.65,310.4,313.4,2.25,2313
300.4,309.65,313.15,2.25,2314
300.4,309.9,313.15,2.25,2315
300.4,310.15,313.15,2.25,2316
300.4,309.65,313.4,2.25,2317
301.4,310.65,313.65,2.25,2318
301.4,310.15,313.15,2.25,2319
300.4,310.4,313.15,2.25,2320
300.15,309.65,313.4,2.25,2321
300.15,310.15,313.15,2.25,2322
301.4,310.4,313.15,2.25,2323
301.65,309.9,313.4,2.25,2324
301.4,310.4,313.15,2.25,2325
300.15,310.15,313.4,2.25,2326
300.4,309.9,312.9,2.25,2327
301.15,309.9,312.9,2.25,2328
301.4,310.15,313.15,2.25,2329
300.15,309.9,312.65,2.25,2330
299.65,310.4,312.9,2.25,2331
299.9,309.9,312.9,2.25,2332
300.15,309.65,312.9,2.25,2333
299.9,309.15,312.9,2.25,2334
300.15,309.65,312.9,2.25,2335
299.9,309.65,312.9,2.25,2336
300.15,310.15,312.9,2.25,2337
301.15,309.9,313.15,2.25,2338
299.65,309.4,312.65,2.25,2339
299.65,309.65,312.65,2.25,2340
300.9,309.65,313.15,2.25,2341
300.65,309.65,312.9,2.25,2342
300.15,309.65,312.9,2.25,2343
300.15,309.4,312.4,2.25,2344
299.9,309.65,312.9,2.25,2345
299.65,309.9,312.4,2.25,2346
300.15,309.4,312.9,2.25,2347
300.4,309.9,312.9,2.25,2348
299.65,309.65,312.65,2.25,2349
300.15,309.9,312.65,2.25,2350
300.4,309.65,312.65,2.25,2351
300.4,309.4,312.65,2.25,2352
300.15,309.9,312.65,2.25,2353
299.9,308.9,312.9,2.25,2354
299.65,309.9,312.65,2.25,2355
299.9,309.4,312.4,2.25,2356
300.4,309.65,312.65,2.25,2357
299.4,309.4,312.65,2.25,2358
299.9,309.15,312.65,2.25,2359
300.15,309.9,312.4,2.25,2360
299.9,309.65,312.4,2.25,2361
299.9,309.4,312.4,2.25,2362
300.15,309.9,312.15,2.25,2363
299.4,309.4,312.4,2.25,2364
300.15,309.15,312.15,2.25,2365
299.65,309.15,312.9,2.25,2366
299.9,309.15,312.15,2.25,2367
299.9,309.65,312.4,2.25,2368
299.4,309.65,312.4,2.25,2369
300.15,309.65,312.4,2.25,2370
299.9,309.65,312.4,2.25,2371
300.15,309.15,311.9,2.25,2372
299.9,309.15,312.4,2.25,2373
299.9,309.65,312.15,2.25,2374
299.65,309.65,312.4,2.25,2375
300.15,309.15,312.4,2.25,2376
299.9,308.9,312.65,2.25,2377
300.15,309.4,312.4,2.25,2378
299.9,309.65,312.4,2.25,2379
299.9,309.65,312.4,2.25,2380
299.65,309.15,311.65,2.25,2381
299.9,309.4,312.65,2.25,2382
299.65,309.4,312.4,2.25,2383
299.9,309.65,312.4,2.25,2384
299.9,309.4,312.4,2.25,2385
300.15,309.4,312.4,2.25,2386
299.65,309.4,312.4,2.25,2387
300.15,309.65,312.4,2.25,2388
299.4,309.4,312.15,2.25,2389
299.65,308.9,312.15,2.25,2390
299.65,309.4,312.4,2.25,2391
299.65,309.15,312.4,2.25,2392
299.9,309.4,312.4,2.25,2393
299.9,309.4,312.4,2.25,2394
299.9,309.4,312.4,2.25,2395
299.9,309.4,311.9,2.25,2396
299.15,309.15,312.15,2.25,2397
298.9,309.65,312.15,2.25,2398
300.9,309.65,311.9,2.25,2399
299.4,309.15,312.15,2.25,2400
299.4,308.9,312.4,2.25,2401
300.15,309.15,311.9,2.25,2402
299.4,309.15,312.15,2.25,2403
299.9,309.15,312.4,2.25,2404
299.9,309.4,312.15,2.25,2405
299.9,309.15,312.4,2.25,2406
299.9,309.4,312.65,2.25,2407
299.65,309.15,311.65,2.25,2408
299.4,309.4,312.15,2.25,2409
299.65,309.15,312.65,2.25,2410
299.65,308.9,312.4,2.25,2411
299.65,309.4,312.15,2.25,2412
299.9,308.65,312.15,2.25,2413
299.9,308.65,312.15,2.25,2414
299.65,309.15,312.4,2.25,2415
300.15,309.4,312.15,2.25,2416
300.65,309.15,311.9,2.25,2417
300.9,309.65,311.9,2.25,2418
300.15,309.4,312.4,2.25,2419
300.9,309.65,312.65,2.25,2420
300.4,309.4,311.9,2.25,2421
299.9,309.15,311.9,2.25,2422
299.65,309.15,312.15,2.25,2423
299.65,309.15,312.4,2.25,2424
299.4,309.4,312.15,2.25,2425
299.15,308.9,312.15,2.25,2426
299.65,308.65,312.15,2.25,2427
299.65,309.15,311.65,2.25,2428
299.4,308.9,312.15,2.25,2429
299.65,309.4,311.65,2.25,2430
299.65,308.9,312.15,2.25,2431
300.65,309.65,312.15,2.25,2432
300.9,309.4,312.4,2.25,2433
300.9,309.4,312.15,2.25,2434
300.65,308.9,312.15,2.25,2435
300.65,309.4,312.4,2.25,2436
300.15,308.65,312.15,2.25,2437
300.65,309.15,312.15,2.25,2438
300.65,309.15,312.15,2.25,2439
300.4,308.9,312.4,2.25,2440
300.65,309.15,311.9,2.25,2441
300.65,309.15,312.15,2.25,2442
300.65,309.15,312.4,2.25,2443
300.65,309.15,311.65,2.25,2444
300.9,309.15,311.9,2.25,2445
300.65,309.4,311.65,2.25,2446
300.4,309.15,312.15,2.25,2447
298.9,308.65,311.65,2.25,2448
299.15,308.65,311.9,2.25,2449
299.65,308.9,311.65,2.25,2450
299.65,308.65,311.9,2.25,2451
299.65,308.65,311.9,2.25,2452
299.65,309.15,311.4,2.25,2453
299.15,309.15,311.4,2.25,2454
299.65,308.65,311.9,2.25,2455
299.4,308.9,312.15,2.25,2456
299.65,309.15,311.65,2.25,2457
299.65,308.9,311.15,2.25,2458
299.4,308.9,311.9,2.25,2459
299.65,308.65,311.65,2.25,2460
299.4,308.9,311.65,2.25,2461
298.9,308.9,311.4,2.25,2462
299.65,308.9,311.9,2.25,2463
299.4,309.15,311.15,2.25,2464
299.4,308.4,311.4,2.25,2465
300.9,308.65,312.15,2.25,2466
300.4,308.65,311.4,2.25,2467
300.4,308.4,311.9,2.25,2468
300.15,308.9,311.9,2.25,2469
299.9,308.4,311.65,2.25,2470
299.9,308.9,311.65,2.25,2471
299.15,308.65,311.4,2.25,2472
299.65,308.65,311.65,2.25,2473
300.4,308.9,311.9,2.25,2474
300.4,308.4,312.15,2.25,2475
300.65,308.4,311.9,2.25,2476
300.15,308.9,311.65,2.25,2477
300.4,308.65,311.65,2.25,2478
299.9,308.65,311.9,2.25,2479
300.4,309.15,311.65,2.25,2480
300.4,308.9,311.9,2.25,2481
300.4,307.65,311.9,2.25,2482
300.15,308.9,311.65,2.25,2483
300.4,308.65,311.65,2.25,2484
300.4,308.65,311.9,2.25,2485
300.15,308.15,311.65,2.25,2486
300.15,308.65,311.65,2.25,2487
299.9,308.65,311.65,2.25,2488
300.65,308.9,311.65,2.25,2489
298.9,308.9,311.4,2.25,2490
299.15,308.65,311.65,2.25,2491
299.4,308.4,311.65,2.25,2492
299.65,308.65,311.4,2.25,2493
299.9,308.65,311.65,2.25,2494
299.9,308.9,311.4,2.25,2495
299.65,308.4,311.65,2.25,2496
299.4,308.65,311.65,2.25,2497
298.9,308.65,311.4,2.25,2498
299.65,308.9,311.65,2.25,2499
299.4,308.65,311.65,2.25,2500
299.65,308.4,311.15,2.25,2501
299.9,308.65,311.65,2.25,2502
299.4,308.15,311.4,2.25,2503
299.65,308.65,311.15,2.25,2504
299.4,308.4,311.15,2.25,2505
299.65,308.65,311.15,2.25,2506
299.65,308.4,311.15,2.25,2507
298.9,308.4,311.15,2.25,2508
299.65,308.9,311.4,2.25,2509
299.65,308.4,310.9,2.25,2510
299.9,308.4,311.15,2.25,2511
299.4,308.15,311.4,2.25,2512
299.4,307.9,311.4,2.25,2513
300.15,308.4,311.65,2.25,2514
299.9,308.4,311.15,2.25,2515
300.15,308.65,311.4,2.25,2516
299.65,307.9,311.4,2.25,2517
299.9,308.15,311.4,2.25,2518
299.4,308.65,311.4,2.25,2519
299.4,308.65,311.15,2.25,2520
299.15,308.4,310.9,2.25,2521
299.9,308.4,311.4,2.25,2522
299.15,308.65,311.15,2.25,2523
299.15,308.15,311.4,2.25,2524
299.15,308.65,311.15,2.25,2525
300.15,308.65,311.15,2.25,2526
300.15,308.65,311.65,2.25,2527
300.15,308.4,311.4,2.25,2528
299.65,308.65,310.65,2.25,2529
300.15,308.4,311.4,2.25,2530
299.4,308.4,311.15,2.25,2531
300.15,308.15,311.4,2.25,2532
300.15,308.65,311.15,2.25,2533
300.15,308.15,311.4,2.25,2534
300.15,308.4,311.4,2.25,2535
299.4,308.15,310.65,2.25,2536
298.65,308.65,311.15,2.25,2537
298.9,308.4,311.15,2.25,2538
298.4,307.65,310.9,2.25,2539
298.65,308.15,310.9,2.25,2540
299.15,308.4,310.9,2.25,2541
298.65,308.15,310.9,2.25,2542
299.15,308.15,311.15,2.25,2543
299.15,308.4,310.65,2.25,2544
299.15,308.15,310.9,2.25,2545
299.15,308.15,311.15,2.25,2546
299.4,308.4,311.4,2.25,2547
299.4,307.9,310.9,2.25,2548
299.15,307.9,310.9,2.25,2549
298.65,308.15,310.65,2.25,2550
298.9,307.9,310.65,2.25,2551
299.15,308.15,310.9,2.25,2552
298.4,308.4,311.15,2.25,2553
299.15,307.9,311.4,2.25,2554
298.9,308.4,311.15,2.25,2555
299.15,308.4,310.9,2.25,2556
299.15,307.9,310.65,2.25,2557
299.15,308.4,310.65,2.25,2558
299.15,307.9,310.4,2.25,2559
299.15,307.9,310.65,2.25,2560
298.65,308.15,310.9,2.25,2561
298.65,307.9,310.9,2.25,2562
298.65,308.15,310.4,2.25,2563
299.15,308.15,310.4,2.25,2564
298.9,307.9,310.65,2.25,2565
299.15,307.9,310.65,2.25,2566
299.15,307.65,310.4,2.25,2567
298.65,308.4,310.65,2.25,2568
298.65,308.15,310.65,2.25,2569
298.4,308.15,310.9,2.25,2570
298.65,307.65,310.9,2.25,2571
298.9,308.15,310.9,2.25,2572
298.9,307.9,310.9,2.25,2573
299.15,308.15,310.65,2.25,2574
298.65,308.15,310.9,2.25,2575
299.9,308.4,310.4,2.25,2576
299.15,307.9,310.65,2.25,2577
299.15,307.9,310.9,2.25,2578
298.65,307.9,311.15,2.25,2579
299.65,307.9,310.9,2.25,2580
299.65,307.4,310.9,2.25,2581
300.15,307.65,310.4,2.25,2582
299.9,308.15,310.4,2.25,2583
298.65,307.9,310.4,2.25,2584
299.15,307.4,310.4,2.25,2585
299.65,307.9,310.9,2.25,2586
299.65,308.15,310.9,2.25,2587
299.15,307.9,310.9,2.25,2588
299.9,307.9,310.9,2.25,2589
299.9,307.9,311.15,2.25,2590
298.9,308.15,310.9,2.25,2591
298.65,307.9,310.4,2.25,2592
298.15,308.15,310.65,2.25,2593
298.9,307.4,310.4,2.25,2594
298.4,307.9,310.15,2.25,2595
298.65,307.65,310.65,2.25,2596
298.65,307.9,310.65,2.25,2597
298.9,307.9,310.65,2.25,2598
298.9,307.4,310.4,2.25,2599
298.65,307.9,310.4,2.25,2600
298.65,307.4,310.4,2.25,2601
298.65,307.65,310.65,2.25,2602
298.65,307.9,310.4,2.25,2603
298.65,307.9,310.65,2.25,2604
298.65,307.65,310.4,2.25,2605
298.65,308.15,310.65,2.25,2606
298.4,307.65,310.4,2.25,2607
298.4,307.65,310.65,2.25,2608
298.9,307.4,310.4,2.25,2609
298.65,307.9,310.65,2.25,2610
298.65,307.4,310.65,2.25,2611
298.65,307.65,310.65,2.25,2612
298.9,307.65,310.15,2.25,2613
298.65,307.65,310.65,2.25,2614
298.9,307.4,310.4,2.25,2615
298.65,307.4,310.15,2.25,2616
298.4,307.65,310.4,2.25,2617
298.4,307.9,310.4,2.25,2618
298.65,307.65,310.15,2.25,2619
298.65,307.9,310.4,2.25,2620
298.65,307.4,310.4,2.25,2621
298.65,307.15,310.4,2.25,2622
298.4,307.9,310.4,2.25,2623
298.65,307.9,310.4,2.25,2624
298.65,307.65,310.4,2.25,2625
298.65,307.9,310.65,2.25,2626
298.15,307.65,310.65,2.25,2627
298.15,307.65,310.15,2.25,2628
298.15,307.65,310.4,2.25,2629
298.4,307.15,310.65,2.25,2630
298.15,307.4,310.15,2.25,2631
298.65,307.9,310.4,2.25,2632
298.65,307.4,310.15,2.25,2633
298.65,307.65,310.15,2.25,2634
298.4,307.65,310.4,2.25,2635
298.4,307.15,309.9,2.25,2636
298.65,307.4,310.4,2.25,2637
298.4,307.4,310.4,2.25,2638
298.4,307.15,310.4,2.25,2639
298.9,307.65,309.9,2.25,2640
298.4,307.65,310.4,2.25,2641
298.4,307.9,310.4,2.25,2642
298.15,307.9,310.15,2.25,2643
298.4,307.65,310.65,2.25,2644
298.65,307.65,310.4,2.25,2645
298.4,307.65,310.15,2.25,2646
297.9,307.65,310.15,2.25,2647
298.15,307.4,310.4,2.25,2648
298.4,307.65,310.15,2.25,2649
298.4,307.65,310.15,2.25,2650
298.65,307.9,310.15,2.25,2651
298.15,307.65,310.15,2.25,2652
298.65,307.65,310.65,2.25,2653
298.9,307.9,310.4,2.25,2654
298.65,307.65,310.15,2.25,2655
298.65,307.65,310.15,2.25,2656
298.4,307.4,309.65,2.25,2657
298.65,307.4,309.9,2.25,2658
298.15,307.4,310.4,2.25,2659
298.4,307.9,309.9,2.25,2660
298.15,307.4,310.15,2.25,2661
298.4,307.15,309.9,2.25,2662
298.4,307.4,309.9,2.25,2663
298.15,307.15,310.15,2.25,2664
298.15,307.15,309.9,2.25,2665
297.9,307.65,310.4,2.25,2666
298.15,307.4,310.15,2.25,2667
297.9,307.65,310.15,2.25,2668
298.15,307.4,309.9,2.25,2669
298.4,307.4,310.15,2.25,2670
298.4,307.15,310.15,2.25,2671
298.65,307.15,309.65,2.25,2672
298.15,307.65,310.4,2.25,2673
298.4,307.4,310.15,2.25,2674
298.15,307.65,309.65,2.25,2675
298.15,307.4,309.9,2.25,2676
298.15,307.15,310.15,2.25,2677
298.15,307.4,309.65,2.25,2678
298.4,307.65,309.9,2.25,2679
297.9,307.4,309.65,2.25,2680
298.4,307.4,309.4,2.25,2681
298.65,307.4,309.65,2.25,2682
298.65,307.4,310.15,2.25,2683
298.4,307.4,309.65,2.25,2684
298.4,307.4,309.9,2.25,2685
298.65,307.4,309.9,2.25,2686
298.15,307.65,310.4,2.25,2687
298.4,307.4,309.9,2.25,2688
298.4,307.4,309.65,2.25,2689
298.4,307.4,309.9,2.25,2690
298.15,307.4,309.9,2.25,2691
298.4,306.9,309.9,2.25,2692
298.4,307.4,309.65,2.25,2693
298.15,307.4,309.9,2.25,2694
298.4,307.4,310.15,2.25,2695
298.65,307.15,310.15,2.25,2696
298.15,307.15,309.9,2.25,2697
298.4,307.4,310.15,2.25,2698
298.4,307.4,309.65,2.25,2699
298.4,307.15,309.9,2.25,2700
298.4,307.15,309.65,2.25,2701
298.4,306.9,309.4,2.25,2702
298.15,307.15,309.65,2.25,2703
298.4,307.4,309.15,2.25,2704
298.4,307.4,309.9,2.25,2705
298.4,307.15,309.4,2.25,2706
297.9,307.4,309.9,2.25,2707
298.15,306.9,309.9,2.25,2708
298.15,307.15,309.65,2.25,2709
298.4,306.9,309.9,2.25,2710
298.4,307.15,309.65,2.25,2711
298.4,306.9,309.9,2.25,2712
298.15,307.15,309.9,2.25,2713
298.15,307.15,309.65,2.25,2714
298.4,306.9,309.65,2.25,2715
298.15,307.15,309.65,2.25,2716
298.15,307.15,309.65,2.25,2717
298.4,307.4,309.4,2.25,2718
298.15,307.4,309.4,2.25,2719
298.15,307.4,309.65,2.25,2720
298.15,306.9,309.4,2.25,2721
298.4,307.4,309.65,2.25,2722
297.65,307.4,309.65,2.25,2723
297.9,307.15,309.65,2.25,2724
297.9,307.15,309.4,2.25,2725
298.4,307.15,309.9,2.25,2726
297.9,307.15,310.15,2.25,2727
298.15,306.9,309.4,2.25,2728
298.4,306.9,309.9,2.25,2729
297.9,307.15,309.65,2.25,2730
298.15,306.9,309.65,2.25,2731
297.4,307.15,309.9,2.25,2732
297.9,307.15,309.65,2.25,2733
297.9,306.9,309.65,2.25,2734
297.9,307.15,309.65,2.25,2735
298.15,307.15,309.9,2.25,2736
298.15,307.15,309.65,2.25,2737
298.15,307.15,309.4,2.25,2738
298.65,307.15,309.65,2.25,2739
297.9,307.4,309.65,2.25,2740
298.15,307.15,309.65,2.25,2741
298.15,306.9,309.65,2.25,2742
298.15,307.15,309.65,2.25,2743
298.15,307.15,308.65,2.25,2744
298.4,306.9,309.9,2.25,2745
298.15,306.9,309.4,2.25,2746
297.9,306.9,309.65,2.25,2747
298.4,306.65,309.65,2.25,2748
298.15,307.15,309.4,2.25,2749
298.4,306.4,309.15,2.25,2750
298.15,306.9,309.65,2.25,2751
297.9,306.9,309.4,2.25,2752
298.15,306.65,308.9,2.25,2753
298.15,306.9,309.15,2.25,2754
297.9,306.65,309.65,2.25,2755
298.15,306.65,309.4,2.25,2756
298.15,306.9,309.65,2.25,2757
298.15,307.15,309.65,2.25,2758
298.15,306.65,309.9,2.25,2759
298.15,307.15,309.4,2.25,2760
298.15,306.9,309.15,2.25,2761
297.9,306.9,309.4,2.25,2762
298.15,306.65,309.65,2.25,2763
298.15,306.9,309.4,2.25,2764
298.15,306.9,309.4,2.25,2765
298.15,306.65,309.15,2.25,2766
297.9,306.9,309.65,2.25,2767
298.15,306.9,309.4,2.25,2768
298.65,306.9,308.9,2.25,2769
298.15,306.65,309.4,2.25,2770
298.4,306.65,309.4,2.25,2771
298.15,306.65,309.4,2.25,2772
298.15,306.15,309.4,2.25,2773
297.9,306.9,308.65,2.25,2774
297.9,306.15,309.4,2.25,2775
298.15,306.65,309.4,2.25,2776
297.65,306.9,309.4,2.25,2777
297.9,306.65,309.15,2.25,2778
298.15,306.9,308.65,2.25,2779
298.15,306.65,309.4,2.25,2780
298.15,306.9,309.65,2.25,2781
297.4,306.65,309.15,2.25,2782
297.65,306.9,309.15,2.25,2783
298.4,306.4,309.4,2.25,2784
298.15,306.9,308.9,2.25,2785
297.9,306.65,309.4,2.25,2786
297.65,306.9,309.4,2.25,2787
298.15,306.9,309.4,2.25,2788
298.15,306.65,309.4,2.25,2789
298.15,306.65,308.65,2.25,2790
297.9,306.65,308.9,2.25,2791
298.15,306.65,309.15,2.25,2792
297.9,306.15,308.65,2.25,2793
298.15,306.9,308.9,2.25,2794
297.9,306.65,309.65,2.25,2795
298.15,306.4,308.9,2.25,2796
297.9,305.9,309.15,2.25,2797
297.9,306.15,309.4,2.25,2798
297.9,306.65,309.15,2.25,2799
297.65,306.9,308.9,2.25,2800
297.9,306.65,308.9,2.25,2801
297.9,306.4,309.65,2.25,2802
298.9,306.4,309.15,2.25,2803
298.15,306.65,309.15,2.25,2804
297.9,306.4,309.15,2.25,2805
298.15,306.65,308.9,2.25,2806
297.9,306.65,308.9,2.25,2807
297.9,306.65,309.4,2.25,2808
297.9,306.9,309.4,2.25,2809
297.9,306.65,308.9,2.25,2810
297.65,306.65,309.15,2.25,2811
297.65,306.65,309.15,2.25,2812
298.15,306.65,309.15,2.25,2813
298.15,306.9,308.65,2.25,2814
297.9,306.65,308.9,2.25,2815
297.65,306.65,309.4,2.25,2816
298.15,306.4,308.65,2.25,2817
298.15,306.65,308.4,2.25,2818
298.15,306.15,309.4,2.25,2819
297.9,306.65,308.9,2.25,2820
298.15,306.65,309.15,2.25,2821
297.9,306.65,308.9,2.25,2822
298.15,306.4,309.15,2.25,2823
297.9,306.15,308.65,2.25,2824
297.9,306.65,308.9,2.25,2825
297.9,306.4,309.15,2.25,2826
297.9,306.4,308.9,2.25,2827
297.4,306.15,308.9,2.25,2828
297.9,306.4,309.15,2.25,2829
297.9,306.65,308.65,2.25,2830
297.9,306.4,308.9,2.25,2831
297.65,306.15,308.65,2.25,2832
297.65,306.15,308.9,2.25,2833
297.9,306.15,308.9,2.25,2834
297.9,306.65,308.65,2.25,2835
298.15,306.15,308.9,2.25,2836
297.4,306.9,308.65,2.25,2837
298.15,306.65,308.9,2.25,2838
297.9,306.4,308.9,2.25,2839
297.9,306.4,308.65,2.25,2840
297.65,306.4,309.15,2.25,2841
297.65,306.4,308.9,2.25,2842
298.15,305.65,308.65,2.25,2843
297.9,306.65,308.9,2.25,2844
297.9,306.4,308.9,2.25,2845
297.9,306.15,309.15,2.25,2846
297.9,306.4,308.9,2.25,2847
297.65,306.4,308.9,2.25,2848
297.65,305.9,308.9,2.25,2849
297.65,306.65,308.9,2.25,2850
297.65,306.4,308.65,2.25,2851
297.65,306.15,308.9,2.25,2852
297.9,305.9,308.9,2.25,2853
297.9,306.4,308.65,2.25,2854
297.65,306.4,308.15,2.25,2855
297.15,306.65,308.65,2.25,2856
297.9,306.4,308.4,2.25,2857
297.9,305.9,308.9,2.25,2858
297.65,306.65,308.9,2.25,2859
297.9,306.15,308.4,2.25,2860
297.65,306.4,308.65,2.25,2861
297.4,306.15,308.9,2.25,2862
297.9,306.4,308.4,2.25,2863
297.9,306.4,308.4,2.25,2864
297.4,306.15,308.65,2.25,2865
297.4,306.65,308.4,2.25,2866
297.9,305.9,308.4,2.25,2867
297.65,306.15,308.65,2.25,2868
297.65,305.9,308.65,2.25,2869
297.15,305.9,308.9,2.25,2870
297.65,306.4,308.65,2.25,2871
297.65,306.4,308.65,2.25,2872
296.9,306.15,308.65,2.25,2873
297.65,305.9,308.65,2.25,2874
297.65,306.4,308.9,2.25,2875
297.9,306.15,308.9,2.25,2876
297.4,306.4,308.9,2.25,2877
297.9,305.9,308.9,2.25,2878
297.65,306.15,308.4,2.25,2879
297.9,306.15,308.65,2.25,2880
297.9,306.4,308.4,2.25,2881
297.65,306.4,308.4,2.25,2882
296.9,305.65,308.65,2.25,2883
297.65,306.4,308.15,2.25,2884
297.4,306.4,308.15,2.25,2885
297.9,306.4,308.65,2.25,2886
298.15,306.15,308.65,2.25,2887
298.65,306.4,308.65,2.25,2888
298.65,306.4,308.65,2.25,2889
298.15,306.4,308.9,2.25,2890
298.15,306.15,308.9,2.25,2891
298.65,306.15,308.65,2.25,2892
297.15,306.15,308.4,2.25,2893
297.4,305.65,308.9,2.25,2894
297.9,305.9,308.4,2.25,2895
297.9,305.4,308.65,2.25,2896
297.65,305.9,308.4,2.25,2897
296.9,306.4,308.4,2.25,2898
297.65,306.15,308.4,2.25,2899
297.4,305.9,308.4,2.25,2900
297.4,305.65,308.4,2.25,2901
297.9,306.15,308.65,2.25,2902
297.15,305.9,307.9,2.25,2903
297.65,305.9,308.15,2.25,2904
297.65,305.9,308.4,2.25,2905
297.4,306.15,308.15,2.25,2906
297.4,305.9,308.15,2.25,2907
297.65,305.9,308.4,2.25,2908
297.15,306.15,308.4,2.25,2909
297.4,306.15,308.4,2.25,2910
297.65,305.15,308.4,2.25,2911
298.65,305.9,308.4,2.25,2912
297.65,306.15,308.4,2.25,2913
298.4,306.15,308.65,2.25,2914
297.9,305.9,308.65,2.25,2915
297.9,305.9,308.4,2.25,2916
297.15,305.9,308.4,2.25,2917
297.65,305.65,308.15,2.25,2918
297.15,305.9,308.65,2.25,2919
297.65,305.65,307.9,2.25,2920
297.15,305.9,308.4,2.25,2921
298.65,306.15,308.65,2.25,2922
298.15,305.9,308.4,2.25,2923
298.15,305.9,308.4,2.25,2924
298.15,305.65,307.9,2.25,2925
297.9,305.65,308.4,2.25,2926
297.15,305.9,308.65,2.25,2927
297.15,305.9,308.4,2.25,2928
297.15,305.65,308.4,2.25,2929
297.4,306.15,308.15,2.25,2930
297.4,305.9,308.15,2.25,2931
297.15,305.4,308.15,2.25,2932
297.4,305.65,308.15,2.25,2933
297.4,305.9,308.15,2.25,2934
297.15,305.9,308.15,2.25,2935
297.65,305.9,308.15,2.25,2936
297.65,305.65,307.9,2.25,2937
297.65,305.9,308.15,2.25,2938
297.4,305.65,308.4,2.25,2939
296.9,305.9,307.9,2.25,2940
297.65,305.65,308.15,2.25,2941
297.4,305.4,307.65,2.25,2942
297.15,305.4,308.4,2.25,2943
297.4,305.65,308.15,2.25,2944
297.4,305.65,307.65,2.25,2945
297.15,305.65,308.15,2.25,2946
298.15,305.4,307.9,2.25,2947
297.15,305.4,308.15,2.25,2948
297.4,305.9,308.15,2.25,2949
297.65,305.9,308.15,2.25,2950
297.15,305.65,307.65,2.25,2951
297.15,305.65,308.15,2.25,2952
297.9,305.65,307.9,2.25,2953
297.15,305.65,308.15,2.25,2954
296.9,305.65,308.15,2.25,2955
297.4,305.9,308.15,2.25,2956
297.4,305.65,308.15,2.25,2957
296.9,305.4,308.15,2.25,2958
297.4,305.65,308.15,2.25,2959
297.4,305.65,308.15,2.25,2960
297.15,305.4,308.15,2.25,2961
297.15,305.4,307.4,2.25,2962
297.65,305.4,307.9,2.25,2963
297.4,305.65,307.65,2.25,2964
297.4,305.4,307.9,2.25,2965
297.4,305.65,307.4,2.25,2966
297.15,305.65,307.65,2.25,2967
297.4,305.65,307.9,2.25,2968
296.9,305.15,307.65,2.25,2969
298.15,305.4,308.15,2.25,2970
298.4,305.65,308.15,2.25,2971
297.65,305.65,308.15,2.25,2972
297.65,305.65,307.9,2.25,2973
298.15,305.65,308.15,2.25,2974
298.4,305.65,307.65,2.25,2975
297.65,304.4,308.4,2.25,2976
297.4,305.4,307.65,2.25,2977
297.9,305.4,308.15,2.25,2978
