Temperature 1 (K),Temperature 2 (K),Temperature 3 (K),Uncertainty (K),Time (s)
299.65,299.15,301.4,2.25,4281.5
299.4,299.15,300.9,2.25,4281.75
299.15,298.65,300.9,2.25,4282.0
298.9,298.65,301.15,2.25,4282.25
299.65,299.15,300.9,2.25,4282.5
299.4,298.65,300.4,2.25,4282.75
299.65,298.9,301.15,2.25,4283.0
299.65,298.65,300.9,2.25,4283.25
299.65,298.65,301.4,2.25,4283.5
299.4,298.9,300.9,2.25,4283.75
298.9,299.15,301.15,2.25,4284.0
299.65,299.15,301.15,2.25,4284.25
298.9,298.9,300.4,2.25,4284.5
299.15,299.15,300.9,2.25,4284.75
299.65,299.15,301.4,2.25,4285.0
299.4,299.15,300.9,2.25,4285.25
299.65,298.65,301.4,2.25,4285.5
299.65,298.65,301.15,2.25,4285.75
299.65,298.15,301.15,2.25,4286.0
299.65,298.9,301.15,2.25,4286.25
299.15,298.15,301.4,2.25,4286.5
299.4,299.15,301.15,2.25,4286.75
299.65,299.4,301.4,2.25,4287.0
299.4,298.4,301.15,2.25,4287.25
299.4,298.65,301.4,2.25,4287.5
299.4,298.9,301.4,2.25,4287.75
299.4,298.9,300.9,2.25,4288.0
299.15,299.15,300.9,2.25,4288.25
299.4,299.15,301.15,2.25,4288.5
299.4,298.9,301.15,2.25,4288.75
299.4,299.15,301.15,2.25,4289.0
299.4,299.4,300.9,2.25,4289.25
299.65,298.9,300.9,2.25,4289.5
298.9,299.15,300.65,2.25,4289.75
299.9,299.15,300.9,2.25,4290.0
298.9,298.9,300.9,2.25,4290.25
299.4,299.15,301.4,2.25,4290.5
299.4,299.15,301.15,2.25,4290.75
299.65,298.15,301.65,2.25,4291.0
299.4,299.15,300.9,2.25,4291.25
299.4,298.65,301.4,2.25,4291.5
299.15,298.9,301.15,2.25,4291.75
299.4,299.4,300.9,2.25,4292.0
299.9,298.9,301.15,2.25,4292.25
299.4,299.15,301.15,2.25,4292.5
299.4,298.65,301.15,2.25,4292.75
298.9,299.15,301.4,2.25,4293.0
299.15,298.65,300.9,2.25,4293.25
299.4,298.9,301.4,2.25,4293.5
299.15,299.15,300.9,2.25,4293.75
299.4,298.9,300.9,2.25,4294.0
299.4,299.4,301.15,2.25,4294.25
299.4,298.9,300.9,2.25,4294.5
298.9,299.15,300.9,2.25,4294.75
299.15,299.15,300.9,2.25,4295.0
299.4,298.65,300.9,2.25,4295.25
299.4,298.9,301.15,2.25,4295.5
298.65,298.4,301.15,2.25,4295.75
299.4,298.65,300.9,2.25,4296.0
299.4,299.15,300.65,2.25,4296.25
299.15,298.4,300.4,2.25,4296.5
299.65,299.15,300.9,2.25,4296.75
299.15,299.15,300.65,2.25,4297.0
299.4,298.65,301.15,2.25,4297.25
299.4,299.15,301.15,2.25,4297.5
298.9,298.9,300.65,2.25,4297.75
299.4,298.65,300.15,2.25,4298.0
299.15,298.65,300.65,2.25,4298.25
299.4,298.65,300.65,2.25,4298.5
299.4,299.15,300.9,2.25,4298.75
299.65,298.9,300.65,2.25,4299.0
299.4,299.15,300.65,2.25,4299.25
299.4,298.65,300.4,2.25,4299.5
299.65,298.65,300.65,2.25,4299.75
299.4,298.65,300.65,2.25,4300.0
299.65,299.15,300.9,2.25,4300.25
299.15,299.15,301.4,2.25,4300.5
299.4,298.4,301.15,2.25,4300.75
299.4,299.15,301.15,2.25,4301.0
299.65,299.15,300.9,2.25,4301.25
299.65,299.15,300.65,2.25,4301.5
299.15,299.15,301.15,2.25,4301.75
299.15,298.9,301.15,2.25,4302.0
299.4,298.9,301.15,2.25,4302.25
299.4,299.15,301.15,2.25,4302.5
299.4,299.15,301.4,2.25,4302.75
299.65,298.9,301.4,2.25,4303.0
299.65,298.9,301.15,2.25,4303.25
298.9,298.65,300.9,2.25,4303.5
299.4,298.9,300.9,2.25,4303.75
299.4,299.4,300.65,2.25,4304.0
299.15,298.4,300.65,2.25,4304.25
299.15,298.65,300.65,2.25,4304.5
299.15,299.4,301.15,2.25,4304.75
299.4,298.4,301.15,2.25,4305.0
298.9,298.9,300.9,2.25,4305.25
299.4,298.9,300.9,2.25,4305.5
299.4,299.15,300.65,2.25,4305.75
298.9,298.65,300.9,2.25,4306.0
299.15,298.9,300.9,2.25,4306.25
298.9,299.15,300.65,2.25,4306.5
299.4,298.9,300.9,2.25,4306.75
299.4,299.15,300.9,2.25,4307.0
299.15,299.15,301.4,2.25,4307.25
299.15,299.15,300.65,2.25,4307.5
299.4,299.15,300.9,2.25,4307.75
299.15,299.15,300.65,2.25,4308.0
299.4,298.4,300.9,2.25,4308.25
299.15,298.65,300.9,2.25,4308.5
298.9,299.15,300.9,2.25,4308.75
299.4,299.4,300.65,2.25,4309.0
299.15,298.4,301.15,2.25,4309.25
299.15,298.9,300.9,2.25,4309.5
299.15,299.15,300.65,2.25,4309.75
299.4,298.65,300.65,2.25,4310.0
299.4,299.15,300.65,2.25,4310.25
298.65,298.9,300.65,2.25,4310.5
299.4,298.65,300.65,2.25,4310.75
298.9,299.15,300.9,2.25,4311.0
299.4,299.15,300.65,2.25,4311.25
298.9,298.9,300.9,2.25,4311.5
299.15,298.9,301.15,2.25,4311.75
298.9,298.65,301.15,2.25,4312.0
298.65,299.15,300.9,2.25,4312.25
299.15,298.65,300.9,2.25,4312.5
299.15,298.9,300.65,2.25,4312.75
298.9,299.15,300.9,2.25,4313.0
299.15,299.15,300.9,2.25,4313.25
298.65,298.65,300.65,2.25,4313.5
298.9,298.65,300.9,2.25,4313.75
299.4,298.65,301.15,2.25,4314.0
299.4,299.15,301.15,2.25,4314.25
298.9,298.9,301.15,2.25,4314.5
298.9,298.15,301.4,2.25,4314.75
299.65,299.15,301.15,2.25,4315.0
299.65,299.15,301.4,2.25,4315.25
299.15,298.4,300.4,2.25,4315.5
298.9,299.4,301.4,2.25,4315.75
299.15,299.15,301.65,2.25,4316.0
299.4,299.4,301.15,2.25,4316.25
299.65,298.9,301.4,2.25,4316.5
299.65,298.9,301.4,2.25,4316.75
299.4,299.15,301.4,2.25,4317.0
299.65,298.65,301.4,2.25,4317.25
299.15,298.9,300.9,2.25,4317.5
299.4,299.15,301.4,2.25,4317.75
299.4,298.9,301.15,2.25,4318.0
299.4,298.9,301.65,2.25,4318.25
298.9,299.15,300.9,2.25,4318.5
299.15,298.9,301.4,2.25,4318.75
299.65,298.9,301.65,2.25,4319.0
299.4,298.4,301.4,2.25,4319.25
299.15,298.4,300.4,2.25,4319.5
299.4,299.15,300.65,2.25,4319.75
299.4,298.9,301.4,2.25,4320.0
299.4,298.65,301.15,2.25,4320.25
299.4,299.15,301.15,2.25,4320.5
299.4,298.65,301.15,2.25,4320.75
298.65,299.15,301.4,2.25,4321.0
299.4,298.4,301.15,2.25,4321.25
298.9,298.65,301.15,2.25,4321.5
299.65,298.9,300.9,2.25,4321.75
299.4,298.9,300.65,2.25,4322.0
298.65,298.65,300.9,2.25,4322.25
299.4,298.65,301.15,2.25,4322.5
299.4,298.9,301.4,2.25,4322.75
299.15,299.15,300.9,2.25,4323.0
299.4,298.9,301.15,2.25,4323.25
299.4,299.15,301.15,2.25,4323.5
299.15,299.15,301.4,2.25,4323.75
299.4,298.65,300.9,2.25,4324.0
299.15,299.15,301.15,2.25,4324.25
299.4,298.4,301.65,2.25,4324.5
299.65,298.9,301.65,2.25,4324.75
299.15,298.4,300.65,2.25,4325.0
299.65,298.65,300.9,2.25,4325.25
299.4,299.15,300.9,2.25,4325.5
299.65,299.15,301.4,2.25,4325.75
299.4,298.65,301.15,2.25,4326.0
299.4,298.65,300.9,2.25,4326.25
299.65,298.9,301.15,2.25,4326.5
299.15,299.15,301.4,2.25,4326.75
299.4,299.15,301.15,2.25,4327.0
299.15,298.9,301.4,2.25,4327.25
298.65,298.9,301.4,2.25,4327.5
299.65,298.9,301.4,2.25,4327.75
299.4,299.15,301.15,2.25,4328.0
299.15,298.9,301.15,2.25,4328.25
298.9,298.65,301.4,2.25,4328.5
299.4,298.9,301.15,2.25,4328.75
299.65,298.65,300.9,2.25,4329.0
298.9,298.65,300.9,2.25,4329.25
299.4,299.15,301.4,2.25,4329.5
299.65,298.4,300.9,2.25,4329.75
298.65,298.9,301.4,2.25,4330.0
299.4,298.65,301.65,2.25,4330.25
299.4,298.65,301.15,2.25,4330.5
299.4,298.65,301.15,2.25,4330.75
299.4,299.15,301.4,2.25,4331.0
299.4,299.15,301.15,2.25,4331.25
299.4,298.9,301.15,2.25,4331.5
299.4,299.15,301.65,2.25,4331.75
299.4,298.65,301.15,2.25,4332.0
299.4,298.4,301.15,2.25,4332.25
299.4,298.65,300.9,2.25,4332.5
299.4,298.4,301.15,2.25,4332.75
299.4,298.9,301.4,2.25,4333.0
299.4,298.65,300.65,2.25,4333.25
299.4,298.4,300.4,2.25,4333.5
299.15,298.65,301.4,2.25,4333.75
299.4,298.4,301.15,2.25,4334.0
299.4,298.9,300.9,2.25,4334.25
299.65,299.15,301.4,2.25,4334.5
299.65,298.4,300.9,2.25,4334.75
299.4,298.4,301.15,2.25,4335.0
299.4,298.65,301.4,2.25,4335.25
299.15,298.65,301.4,2.25,4335.5
299.4,298.9,301.15,2.25,4335.75
299.9,298.65,300.4,2.25,4336.0
299.4,298.9,301.15,2.25,4336.25
299.4,299.15,301.15,2.25,4336.5
299.15,298.65,300.9,2.25,4336.75
299.4,298.9,300.9,2.25,4337.0
299.4,298.4,301.15,2.25,4337.25
299.65,298.9,301.15,2.25,4337.5
298.9,298.65,301.4,2.25,4337.75
299.15,298.4,300.9,2.25,4338.0
299.4,298.65,301.15,2.25,4338.25
299.4,298.4,301.15,2.25,4338.5
299.4,299.15,301.15,2.25,4338.75
299.4,298.9,300.9,2.25,4339.0
299.15,298.4,301.15,2.25,4339.25
299.4,298.65,300.9,2.25,4339.5
298.65,298.65,301.15,2.25,4339.75
299.65,299.15,301.65,2.25,4340.0
299.4,298.4,301.15,2.25,4340.25
299.4,298.9,300.9,2.25,4340.5
299.65,298.65,301.4,2.25,4340.75
299.4,298.4,301.15,2.25,4341.0
299.4,298.4,301.4,2.25,4341.25
299.15,298.9,301.4,2.25,4341.5
299.4,298.9,300.65,2.25,4341.75
298.9,299.15,301.65,2.25,4342.0
299.65,298.4,301.15,2.25,4342.25
299.65,298.65,301.4,2.25,4342.5
299.4,298.9,300.9,2.25,4342.75
299.65,299.15,301.15,2.25,4343.0
299.4,299.15,300.9,2.25,4343.25
299.15,298.9,300.65,2.25,4343.5
299.15,299.15,300.9,2.25,4343.75
299.4,298.4,301.15,2.25,4344.0
299.65,298.65,300.9,2.25,4344.25
299.15,298.4,301.15,2.25,4344.5
299.15,298.9,300.9,2.25,4344.75
299.4,298.65,300.9,2.25,4345.0
298.9,298.65,301.15,2.25,4345.25
299.4,298.9,301.15,2.25,4345.5
299.4,298.65,301.4,2.25,4345.75
299.4,299.15,301.4,2.25,4346.0
299.15,298.4,301.65,2.25,4346.25
299.4,298.9,301.15,2.25,4346.5
298.9,298.65,301.15,2.25,4346.75
299.4,298.15,301.15,2.25,4347.0
299.4,298.9,300.9,2.25,4347.25
299.15,298.65,300.9,2.25,4347.5
299.65,298.9,301.4,2.25,4347.75
299.65,299.15,300.65,2.25,4348.0
299.15,298.65,301.65,2.25,4348.25
299.4,298.9,301.4,2.25,4348.5
299.4,299.15,301.15,2.25,4348.75
298.9,298.4,301.15,2.25,4349.0
299.15,298.9,300.65,2.25,4349.25
299.4,298.9,301.15,2.25,4349.5
299.65,298.9,301.4,2.25,4349.75
298.9,298.4,300.9,2.25,4350.0
299.4,298.65,301.15,2.25,4350.25
299.4,298.65,300.9,2.25,4350.5
299.4,299.15,301.15,2.25,4350.75
299.65,298.65,301.15,2.25,4351.0
299.4,298.65,301.15,2.25,4351.25
299.15,298.9,300.9,2.25,4351.5
299.4,299.15,300.9,2.25,4351.75
299.4,298.65,300.4,2.25,4352.0
299.15,298.4,300.9,2.25,4352.25
298.9,298.4,301.4,2.25,4352.5
299.65,299.15,301.4,2.25,4352.75
298.9,298.9,301.15,2.25,4353.0
299.15,298.9,300.9,2.25,4353.25
299.4,298.9,301.4,2.25,4353.5
299.15,298.4,301.15,2.25,4353.75
299.15,298.9,301.15,2.25,4354.0
299.4,298.9,301.15,2.25,4354.25
299.4,298.65,300.65,2.25,4354.5
299.4,299.15,301.4,2.25,4354.75
298.9,298.4,300.65,2.25,4355.0
299.4,298.9,300.4,2.25,4355.25
299.4,298.65,300.4,2.25,4355.5
299.65,299.15,300.4,2.25,4355.75
299.4,299.15,300.9,2.25,4356.0
299.65,298.65,301.15,2.25,4356.25
299.65,298.65,300.9,2.25,4356.5
299.15,298.4,301.15,2.25,4356.75
299.4,299.15,301.4,2.25,4357.0
299.65,298.9,301.15,2.25,4357.25
299.4,298.65,300.9,2.25,4357.5
299.4,298.65,300.9,2.25,4357.75
299.4,298.65,301.15,2.25,4358.0
299.15,298.65,300.9,2.25,4358.25
299.4,298.4,300.9,2.25,4358.5
299.4,298.9,300.9,2.25,4358.75
299.4,298.9,300.9,2.25,4359.0
299.4,298.65,300.9,2.25,4359.25
299.4,299.15,301.15,2.25,4359.5
299.4,298.9,301.15,2.25,4359.75
299.15,299.15,300.9,2.25,4360.0
298.65,299.15,301.15,2.25,4360.25
299.4,298.65,300.4,2.25,4360.5
299.15,298.65,301.4,2.25,4360.75
299.65,298.65,300.65,2.25,4361.0
298.9,299.15,300.9,2.25,4361.25
299.4,298.9,300.9,2.25,4361.5
299.4,298.65,300.9,2.25,4361.75
299.4,298.9,300.9,2.25,4362.0
299.4,299.15,300.9,2.25,4362.25
299.4,299.15,300.65,2.25,4362.5
299.4,298.9,301.15,2.25,4362.75
299.4,299.15,301.4,2.25,4363.0
299.4,299.15,300.9,2.25,4363.25
299.4,299.15,300.65,2.25,4363.5
298.9,298.9,300.65,2.25,4363.75
299.65,298.9,300.65,2.25,4364.0
299.15,299.15,300.9,2.25,4364.25
299.15,299.15,300.9,2.25,4364.5
299.15,298.65,300.9,2.25,4364.75
299.4,298.9,301.15,2.25,4365.0
299.15,298.9,301.15,2.25,4365.25
299.15,298.15,301.15,2.25,4365.5
299.15,299.15,300.9,2.25,4365.75
298.65,298.65,300.65,2.25,4366.0
298.9,299.15,300.9,2.25,4366.25
299.15,299.15,300.65,2.25,4366.5
299.15,298.65,300.65,2.25,4366.75
299.15,299.15,301.15,2.25,4367.0
299.4,298.65,301.15,2.25,4367.25
299.15,299.15,300.65,2.25,4367.5
299.4,298.65,300.9,2.25,4367.75
299.4,299.15,300.65,2.25,4368.0
299.15,299.15,301.15,2.25,4368.25
299.15,298.9,301.15,2.25,4368.5
299.4,298.9,300.65,2.25,4368.75
299.15,298.65,300.65,2.25,4369.0
299.15,298.4,300.4,2.25,4369.25
298.9,298.9,301.4,2.25,4369.5
298.9,298.9,301.15,2.25,4369.75
299.4,298.65,301.15,2.25,4370.0
299.4,299.15,301.15,2.25,4370.25
299.15,298.9,300.9,2.25,4370.5
299.4,299.15,301.15,2.25,4370.75
299.4,299.15,300.9,2.25,4371.0
299.4,299.15,300.65,2.25,4371.25
299.15,298.4,300.65,2.25,4371.5
299.4,298.65,301.15,2.25,4371.75
298.65,298.4,300.9,2.25,4372.0
299.4,298.65,301.15,2.25,4372.25
299.15,298.65,300.9,2.25,4372.5
299.4,298.4,301.15,2.25,4372.75
299.4,299.15,300.9,2.25,4373.0
299.4,298.4,301.15,2.25,4373.25
299.4,298.9,300.65,2.25,4373.5
299.4,298.9,301.15,2.25,4373.75
299.15,298.65,301.15,2.25,4374.0
299.4,298.65,301.15,2.25,4374.25
299.4,298.65,301.15,2.25,4374.5
299.4,298.9,301.15,2.25,4374.75
299.4,299.15,300.9,2.25,4375.0
299.15,298.9,300.9,2.25,4375.25
299.15,298.15,300.9,2.25,4375.5
299.15,298.4,300.15,2.25,4375.75
298.9,298.9,300.9,2.25,4376.0
298.9,298.65,300.65,2.25,4376.25
299.15,298.4,300.4,2.25,4376.5
299.4,298.65,301.4,2.25,4376.75
298.9,298.65,300.9,2.25,4377.0
298.9,298.65,301.15,2.25,4377.25
299.4,299.15,300.4,2.25,4377.5
299.4,299.4,300.65,2.25,4377.75
299.4,298.9,301.15,2.25,4378.0
299.15,299.15,300.9,2.25,4378.25
299.15,298.65,300.9,2.25,4378.5
298.9,298.65,300.9,2.25,4378.75
298.9,298.4,300.65,2.25,4379.0
299.4,298.9,300.65,2.25,4379.25
299.15,298.9,300.9,2.25,4379.5
298.65,299.15,300.9,2.25,4379.75
298.9,299.15,301.15,2.25,4380.0
299.4,299.15,300.9,2.25,4380.25
299.15,298.4,300.9,2.25,4380.5
299.4,298.9,300.65,2.25,4380.75
299.4,299.15,300.9,2.25,4381.0
299.15,299.15,300.9,2.25,4381.25
298.9,298.65,300.9,2.25,4381.5
299.4,298.9,300.9,2.25,4381.75
298.9,298.9,300.9,2.25,4382.0
299.4,299.15,300.9,2.25,4382.25
299.4,299.15,300.4,2.25,4382.5
299.4,299.15,301.15,2.25,4382.75
299.15,298.9,300.65,2.25,4383.0
299.15,299.15,300.9,2.25,4383.25
299.15,298.65,300.9,2.25,4383.5
299.15,298.9,300.9,2.25,4383.75
299.4,298.65,300.9,2.25,4384.0
298.65,298.65,300.9,2.25,4384.25
299.15,298.65,300.9,2.25,4384.5
299.15,298.9,300.9,2.25,4384.75
299.15,299.15,300.9,2.25,4385.0
299.15,299.15,301.15,2.25,4385.25
299.15,299.15,300.9,2.25,4385.5
298.9,299.15,301.15,2.25,4385.75
299.4,298.65,300.4,2.25,4386.0
299.4,298.65,300.65,2.25,4386.25
299.4,298.4,301.15,2.25,4386.5
299.4,299.15,300.65,2.25,4386.75
299.15,298.9,300.9,2.25,4387.0
299.15,298.9,300.9,2.25,4387.25
298.9,298.9,300.65,2.25,4387.5
298.9,298.4,300.65,2.25,4387.75
299.4,298.65,300.4,2.25,4388.0
299.15,299.15,300.9,2.25,4388.25
299.4,298.4,300.4,2.25,4388.5
299.4,298.65,300.65,2.25,4388.75
299.4,298.4,301.15,2.25,4389.0
299.15,298.9,300.9,2.25,4389.25
298.9,298.9,301.15,2.25,4389.5
299.15,298.9,300.9,2.25,4389.75
299.4,298.9,301.15,2.25,4390.0
299.15,297.9,300.65,2.25,4390.25
299.4,299.15,301.15,2.25,4390.5
299.4,298.9,300.9,2.25,4390.75
299.4,299.15,300.65,2.25,4391.0
298.65,299.15,300.65,2.25,4391.25
299.4,299.15,301.15,2.25,4391.5
299.15,299.15,300.4,2.25,4391.75
299.15,299.15,300.9,2.25,4392.0
299.4,298.65,300.65,2.25,4392.25
299.4,298.9,301.15,2.25,4392.5
298.9,298.4,300.9,2.25,4392.75
298.9,298.4,301.15,2.25,4393.0
299.4,298.9,300.65,2.25,4393.25
298.9,299.15,300.65,2.25,4393.5
298.65,298.65,300.9,2.25,4393.75
299.4,298.65,300.9,2.25,4394.0
298.9,299.15,301.15,2.25,4394.25
298.9,299.15,300.9,2.25,4394.5
299.15,299.15,300.65,2.25,4394.75
299.65,298.9,300.65,2.25,4395.0
299.4,298.4,300.65,2.25,4395.25
298.9,298.15,300.9,2.25,4395.5
298.9,298.65,300.9,2.25,4395.75
299.15,299.15,301.15,2.25,4396.0
299.15,298.65,301.15,2.25,4396.25
299.15,298.9,300.65,2.25,4396.5
298.4,298.65,300.4,2.25,4396.75
299.4,298.9,300.9,2.25,4397.0
298.65,299.15,300.65,2.25,4397.25
298.65,298.9,300.9,2.25,4397.5
298.65,298.65,300.9,2.25,4397.75
299.15,298.65,300.65,2.25,4398.0
299.15,299.15,300.65,2.25,4398.25
299.15,298.65,300.9,2.25,4398.5
299.15,298.65,300.9,2.25,4398.75
299.4,298.65,301.15,2.25,4399.0
298.9,299.15,301.15,2.25,4399.25
298.9,298.9,300.4,2.25,4399.5
299.15,298.9,300.4,2.25,4399.75
298.65,298.65,300.65,2.25,4400.0
298.9,299.15,300.15,2.25,4400.25
299.15,298.65,300.4,2.25,4400.5
299.15,298.65,300.4,2.25,4400.75
299.15,298.9,300.4,2.25,4401.0
299.15,298.9,300.65,2.25,4401.25
299.15,298.4,300.65,2.25,4401.5
299.15,298.9,300.65,2.25,4401.75
298.9,298.9,300.65,2.25,4402.0
298.9,298.65,300.4,2.25,4402.25
299.15,298.9,301.4,2.25,4402.5
298.9,298.9,301.15,2.25,4402.75
299.4,299.15,301.15,2.25,4403.0
299.4,298.9,300.9,2.25,4403.25
299.15,298.4,300.9,2.25,4403.5
298.9,298.65,301.15,2.25,4403.75
298.9,298.4,301.15,2.25,4404.0
299.65,298.9,300.65,2.25,4404.25
298.65,298.9,300.65,2.25,4404.5
299.15,298.65,301.15,2.25,4404.75
299.4,298.4,301.15,2.25,4405.0
299.15,298.9,301.15,2.25,4405.25
299.4,298.9,301.15,2.25,4405.5
299.4,298.9,300.9,2.25,4405.75
299.4,299.15,300.9,2.25,4406.0
298.9,298.9,301.15,2.25,4406.25
299.65,298.15,301.15,2.25,4406.5
298.65,298.65,301.15,2.25,4406.75
298.9,298.65,301.4,2.25,4407.0
298.65,298.4,300.9,2.25,4407.25
299.15,298.9,300.65,2.25,4407.5
298.9,298.65,300.9,2.25,4407.75
298.9,299.15,300.65,2.25,4408.0
299.15,298.9,300.9,2.25,4408.25
298.9,299.15,300.15,2.25,4408.5
299.15,298.9,300.4,2.25,4408.75
298.65,298.65,300.4,2.25,4409.0
298.4,298.65,300.4,2.25,4409.25
298.9,298.4,300.65,2.25,4409.5
298.9,299.15,300.15,2.25,4409.75
298.9,299.15,300.15,2.25,4410.0
298.9,298.65,300.4,2.25,4410.25
299.15,299.15,300.9,2.25,4410.5
299.15,298.9,301.15,2.25,4410.75
299.15,298.65,300.4,2.25,4411.0
298.9,298.9,301.15,2.25,4411.25
298.9,298.9,301.15,2.25,4411.5
299.4,298.9,300.9,2.25,4411.75
298.9,299.15,300.9,2.25,4412.0
299.15,298.9,300.9,2.25,4412.25
299.15,298.9,301.15,2.25,4412.5
299.15,298.65,300.65,2.25,4412.75
299.15,299.15,301.15,2.25,4413.0
299.15,298.65,300.9,2.25,4413.25
298.9,298.65,301.15,2.25,4413.5
298.9,298.65,300.9,2.25,4413.75
299.4,298.9,301.15,2.25,4414.0
298.9,298.9,301.4,2.25,4414.25
298.9,298.9,300.4,2.25,4414.5
299.15,298.4,300.65,2.25,4414.75
299.4,298.65,300.65,2.25,4415.0
299.15,298.4,300.9,2.25,4415.25
298.65,299.15,300.4,2.25,4415.5
299.15,298.15,300.65,2.25,4415.75
298.9,298.9,300.4,2.25,4416.0
299.15,299.15,300.65,2.25,4416.25
298.65,298.15,300.4,2.25,4416.5
299.15,298.9,300.65,2.25,4416.75
299.15,298.9,300.15,2.25,4417.0
298.4,298.9,300.65,2.25,4417.25
299.15,299.15,300.9,2.25,4417.5
299.15,298.4,300.4,2.25,4417.75
298.9,298.4,300.65,2.25,4418.0
299.4,298.4,300.9,2.25,4418.25
299.15,298.9,300.4,2.25,4418.5
298.65,299.15,300.65,2.25,4418.75
299.15,298.9,300.65,2.25,4419.0
299.15,298.9,300.15,2.25,4419.25
298.9,299.15,300.9,2.25,4419.5
299.15,298.9,300.65,2.25,4419.75
298.9,298.65,300.9,2.25,4420.0
299.15,298.15,300.4,2.25,4420.25
298.65,298.9,300.9,2.25,4420.5
299.15,298.65,300.9,2.25,4420.75
298.9,299.15,300.65,2.25,4421.0
299.4,298.65,300.9,2.25,4421.25
298.65,297.9,300.9,2.25,4421.5
299.15,299.15,301.15,2.25,4421.75
299.4,298.9,300.9,2.25,4422.0
299.15,298.4,300.9,2.25,4422.25
299.4,299.15,300.9,2.25,4422.5
298.65,299.15,300.9,2.25,4422.75
299.4,299.15,300.65,2.25,4423.0
299.4,298.65,300.9,2.25,4423.25
299.4,298.9,300.9,2.25,4423.5
298.65,298.9,300.65,2.25,4423.75
299.4,298.9,300.9,2.25,4424.0
299.15,298.9,300.9,2.25,4424.25
299.15,298.4,300.9,2.25,4424.5
299.15,298.9,301.15,2.25,4424.75
299.15,298.4,300.65,2.25,4425.0
299.4,299.15,300.4,2.25,4425.25
299.4,298.9,300.9,2.25,4425.5
299.15,298.9,300.9,2.25,4425.75
299.15,298.4,300.65,2.25,4426.0
298.9,298.9,301.4,2.25,4426.25
299.4,298.65,300.65,2.25,4426.5
298.9,298.9,301.15,2.25,4426.75
299.4,298.9,300.9,2.25,4427.0
298.9,298.9,300.65,2.25,4427.25
298.9,299.15,300.4,2.25,4427.5
299.15,299.15,300.65,2.25,4427.75
298.9,298.9,300.9,2.25,4428.0
298.9,299.15,300.9,2.25,4428.25
298.9,298.65,301.15,2.25,4428.5
298.9,299.15,300.9,2.25,4428.75
299.15,298.9,301.15,2.25,4429.0
298.65,299.15,300.4,2.25,4429.25
298.65,299.15,300.65,2.25,4429.5
298.9,298.9,300.4,2.25,4429.75
299.15,298.9,300.9,2.25,4430.0
299.15,299.15,300.65,2.25,4430.25
299.15,299.15,300.65,2.25,4430.5
298.65,298.9,300.15,2.25,4430.75
298.9,298.9,300.65,2.25,4431.0
299.15,298.4,300.65,2.25,4431.25
299.15,299.15,300.9,2.25,4431.5
298.9,298.9,300.65,2.25,4431.75
299.15,298.4,300.65,2.25,4432.0
299.4,298.9,300.9,2.25,4432.25
298.65,298.65,300.9,2.25,4432.5
298.9,298.9,300.9,2.25,4432.75
298.9,298.9,300.9,2.25,4433.0
298.65,298.4,300.9,2.25,4433.25
298.9,298.9,300.9,2.25,4433.5
299.15,298.65,300.65,2.25,4433.75
298.65,299.15,300.4,2.25,4434.0
299.15,298.65,300.9,2.25,4434.25
299.15,299.15,300.65,2.25,4434.5
299.15,298.4,300.9,2.25,4434.75
298.9,298.9,300.9,2.25,4435.0
299.4,298.4,300.9,2.25,4435.25
299.4,298.9,301.15,2.25,4435.5
299.4,298.9,301.15,2.25,4435.75
299.4,298.4,301.15,2.25,4436.0
298.65,298.9,300.15,2.25,4436.25
299.4,298.9,300.9,2.25,4436.5
299.4,298.65,300.9,2.25,4436.75
299.15,298.9,300.9,2.25,4437.0
298.9,298.4,300.65,2.25,4437.25
299.4,298.65,301.15,2.25,4437.5
298.9,299.15,301.15,2.25,4437.75
298.9,298.15,299.9,2.25,4438.0
298.9,299.15,300.65,2.25,4438.25
299.4,299.15,300.65,2.25,4438.5
299.15,298.65,300.65,2.25,4438.75
299.15,298.65,300.65,2.25,4439.0
299.15,298.9,300.15,2.25,4439.25
298.9,298.4,300.9,2.25,4439.5
299.15,299.15,300.4,2.25,4439.75
299.15,299.15,300.9,2.25,4440.0
298.65,298.65,300.65,2.25,4440.25
299.15,298.65,301.15,2.25,4440.5
298.65,298.9,301.15,2.25,4440.75
299.15,298.9,300.9,2.25,4441.0
298.9,298.4,300.65,2.25,4441.25
299.15,298.9,299.9,2.25,4441.5
298.9,298.4,300.9,2.25,4441.75
299.15,299.15,301.15,2.25,4442.0
298.9,298.9,301.15,2.25,4442.25
298.9,298.9,301.15,2.25,4442.5
299.15,298.4,300.9,2.25,4442.75
299.15,299.15,300.9,2.25,4443.0
299.15,298.9,300.9,2.25,4443.25
298.65,298.9,300.9,2.25,4443.5
299.15,299.15,300.9,2.25,4443.75
298.65,298.9,300.65,2.25,4444.0
299.4,299.15,301.15,2.25,4444.25
299.15,298.9,300.9,2.25,4444.5
298.9,298.9,301.15,2.25,4444.75
298.9,299.15,300.65,2.25,4445.0
299.15,299.15,301.15,2.25,4445.25
299.15,298.65,300.9,2.25,4445.5
298.9,298.9,300.65,2.25,4445.75
299.15,298.65,300.9,2.25,4446.0
298.65,298.9,300.65,2.25,4446.25
298.9,298.65,300.4,2.25,4446.5
298.65,298.9,300.15,2.25,4446.75
299.4,298.9,300.4,2.25,4447.0
299.15,298.4,301.15,2.25,4447.25
